lead1,lead2,lead3
40,20,5
39,16,19
18,3,8
-5,-11,17
-30,-3,11
-35,1,2
-27,-9,-7
-4,5,-13
17,14,-7
23,15,1
4,5,16
-10,-31,26
-23,-65,33
-25,-61,29
-8,-55,7
0,-49,-25
18,-14,-36
40,19,-26
28,33,-16
28,16,-16
23,10,-15
18,11,-4
6,16,10
-14,2,10
-26,-37,9
-27,-37,-6
-6,-41,-10
5,-34,-3
25,-11,8
33,0,-4
30,29,-11
15,44,-1
8,22,2
-19,19,17
-26,1,12
-33,-20,-5
-56,-25,-12
-50,-20,-5
-35,-5,-17
-23,21,-11
9,32,-1
24,39,16
33,35,20
26,20,32
11,8,32
-11,-11,29
-17,-19,19
-15,-26,13
-9,-45,-6
-18,-14,-9
-6,2,-8
11,8,-9
29,9,-3
35,33,7
22,52,19
10,38,34
-17,10,45
-22,-5,31
-10,-22,12
-13,-25,2
-16,-17,-5
0,4,-10
20,27,-3
23,38,3
38,35,15
23,19,20
25,-11,22
11,-13,16
-2,-4,-9
-4,21,-23
6,36,-16
15,36,-16
21,50,0
34,61,12
37,18,22
23,1,48
10,6,46
-18,15,43
-34,-17,39
-29,-40,18
-15,-19,-2
-14,-5,-16
5,3,-32
48,24,-27
57,39,-3
53,21,24
47,-1,29
26,-12,18
2,-26,13
-9,-41,13
-12,-36,4
0,-36,-17
21,-22,-40
41,8,-49
49,31,-37
60,51,-18
62,55,10
51,35,35
38,-18,27
17,-37,13
5,-40,25
3,-30,27
-3,-20,13
6,-8,-7
30,7,-15
39,25,-28
49,25,-24
60,11,-5
66,-9,13
61,-16,5
15,-49,-6
-18,-52,-17
-29,-34,-23
-35,-13,-18
-24,1,-10
-8,20,-15
10,44,-19
7,53,-16
0,38,9
-13,20,16
-33,-2,36
-35,-14,26
-16,-7,26
17,16,6
23,48,-17
24,68,-15
35,78,-7
49,68,1
53,72,43
12,60,50
-20,52,46
-30,59,47
-34,54,63
-46,58,64
-48,69,55
-28,91,60
-44,65,76
-74,38,97
-98,17,120
-139,-23,130
-171,-75,132
-186,-102,108
-193,-119,67
-185,-131,32
-107,-142,-2
-32,-150,-27
25,-145,-64
47,-132,-81
33,-119,-77
19,-118,-65
10,-137,-63
-10,-146,-79
-13,-126,-71
17,-108,-66
41,-90,-57
57,-40,-57
100,6,-53
118,46,-47
131,70,-35
126,75,-9
121,91,18
102,73,12
75,39,9
57,15,11
49,16,9
44,14,-41
65,32,-46
93,76,-30
102,93,-26
94,83,-13
77,73,-1
62,54,9
41,32,23
13,-1,2
-2,-12,0
-3,-18,-11
32,17,-17
34,45,-28
44,47,-10
46,39,11
18,31,15
-23,8,7
-36,-13,-1
-51,-24,-13
-46,-16,-10
-35,-8,-13
-12,25,-7
23,56,14
43,45,15
38,38,11
7,39,37
14,47,42
15,28,38
-8,-10,27
-29,-8,25
-35,4,21
-30,-10,1
-11,-15,-12
21,12,-11
51,39,-4
57,55,9
46,64,28
31,55,22
7,44,19
9,26,28
4,2,31
-15,-28,18
-15,-34,-12
0,-5,-18
30,13,-21
43,29,-15
57,44,-8
68,50,-2
54,45,26
3,27,40
-32,-10,24
-20,-34,13
-27,-34,2
-25,-17,-16
-7,13,-26
15,36,-22
35,30,-3
41,40,18
26,28,33
5,18,32
0,15,29
-19,-4,40
-37,1,30
-25,7,6
-14,27,-5
3,27,-8
6,10,-8
18,13,10
30,33,25
18,14,20
-9,-34,17
-36,-50,26
-58,-47,35
-53,-42,24
-34,-24,0
-3,16,-18
19,36,-13
36,42,12
40,42,38
18,40,36
-17,16,26
-50,-18,17
-50,-29,17
-48,-34,7
-40,-29,93
-40,2,19
-9,31,-1
13,50,1
19,53,19
9,48,24
12,40,31
-6,25,35
-39,-11,32
-44,-31,44
-45,-46,45
-60,-47,14
-56,-40,-8
-36,-13,-16
-20,2,-24
-16,-13,-24
-6,-19,-8
-5,-5,-1
-29,8,8
-54,-12,18
-83,-38,18
-81,-59,-1
-76,-66,-9
-39,-63,-12
-11,-47,-10
-11,-19,-17
-10,16,-18
0,32,-17
28,34,-16
43,37,-12
63,53,-11
69,58,12
58,57,22
46,51,28
44,38,23
46,18,30
19,9,32
-17,4,20
-39,2,10
-34,4,9
-29,5,-12
8,21,-35
24,41,-30
42,48,-26
60,54,-21
49,43,-10
47,37,-3
38,52,-6
27,30,-7
9,15,-23
5,2,-32
3,-3,-35
32,8,-16
16,-15,-20
-15,-49,-14
-7,-60,-3
-12,-28,-9
-4,14,-36
0,32,-41
14,29,-36
33,38,-26
39,47,-7
34,30,5
15,6,10
-16,-39,14
-17,-40,12
-17,-26,-5
-8,-23,-17
4,-22,-9
22,-11,-19
35,3,-35
44,5,-31
47,-1,-10
26,7,0
1,-2,18
2,-10,33
0,-20,17
-9,-44,-11
-18,-50,-31
-21,-48,-39
3,-13,-40
24,7,-42
32,17,-28
18,37,-14
9,52,3
11,52,21
-7,14,33
-27,-19,25
-34,-42,-3
-32,-20,-14
-22,-2,-19
17,7,0
42,33,8
50,32,26
35,5,46
25,-21,44
23,-16,37
1,-1,20
-6,-4,-9
2,1,-19
19,1,-25
42,21,-21
50,47,4
57,51,18
63,49,29
66,48,34
55,28,29
27,6,15
3,2,18
0,10,5
-7,0,-21
8,-2,-13
20,23,14
38,46,15
43,55,6
46,50,3
35,49,1
16,23,24
-21,-10,41
-48,-44,40
-48,-58,15
-37,-53,-6
-15,-40,-17
9,-22,-31
50,17,-17
57,27,-10
57,40,4
54,33,16
55,25,20
31,12,33
5,-10,34
-11,-11,9
-13,-10,2
-2,-9,-7
25,8,-1
48,28,4
56,46,14
40,39,23
43,49,50
18,17,60
-22,-29,57
-41,-46,40
-38,-37,20
-34,-5,5
-13,1,3
15,14,-5
43,24,3
43,29,14
21,25,32
7,5,44
-9,-14,37
-8,-10,9
-8,-13,-1
0,-6,-7
17,9,-16
41,26,-21
70,50,-16
83,41,5
61,14,19
31,-4,9
-13,-10,-3
-31,-12,7
-30,-13,14
-20,-15,-1
2,-15,-2
25,33,8
44,54,8
51,55,-3
43,46,-19
29,53,-9
14,34,-22
-8,1,-26
-31,-19,-14
-39,-49,-13
-39,-65,-15
-31,-49,-19
-19,-33,-23
-12,-1,-12
7,23,4
29,24,5
34,16,1
25,17,12
3,2,32
-26,-14,124
-29,-33,54
-27,-32,39
-17,-20,28
-9,-6,0
12,34,-12
38,67,-14
44,81,9
44,63,11
24,36,10
-16,2,1
-46,-19,-2
-45,-34,-1
-46,-26,-2
-30,3,-17
-3,29,-19
28,42,-9
56,32,18
21,18,10
3,-22,1
18,-30,25
24,-22,9
34,-9,-15
17,-7,-10
8,13,-1
27,41,-8
46,49,0
50,39,11
58,20,24
45,-1,33
14,-29,36
-5,-50,42
-7,-44,41
-12,-24,50
-10,-21,34
-8,-13,8
12,9,-15
68,9,0
52,13,16
35,27,21
30,29,36
22,-3,36
6,-30,18
-13,-47,-15
-34,-27,-23
-36,-10,-6
-2,0,-2
37,14,-8
46,31,-19
47,49,1
51,55,5
30,47,15
11,28,15
-11,-10,20
-18,-16,16
-21,0,8
-17,8,4
-8,11,2
0,8,-8
7,36,-1
27,54,15
41,70,22
40,80,31
44,100,64
48,100,95
28,102,111
-6,85,114
-31,72,105
-55,91,85
-73,101,71
-73,104,62
-50,104,66
-49,87,87
-72,73,109
-88,44,114
-168,-43,141
-213,-98,124
-223,-133,87
-177,-156,3
-122,-170,-35
-53,-165,-77
6,-144,-102
52,-130,-111
64,-120,-89
60,-110,-64
62,-117,-47
63,-124,-29
44,-146,-34
34,-134,-61
49,-83,-78
60,-47,-76
82,-28,-74
117,30,-81
130,66,-77
137,84,-61
133,107,-32
138,112,-17
114,74,-10
77,36,-14
56,19,-7
38,-5,1
29,-14,-15
8,9,-32
12,42,-31
37,58,-23
63,73,-15
66,61,-7
69,31,8
57,18,22
46,14,33
31,-5,28
29,-17,22
24,-26,19
34,-21,17
47,-7,-12
87,27,-4
98,45,7
88,63,26
68,75,50
65,72,54
56,41,59
22,10,45
4,-3,23
-10,-8,12
-9,-12,6
1,7,-19
21,40,9
44,48,6
51,43,11
47,32,33
28,16,43
4,4,33
12,-18,4
17,-24,-27
15,-15,-38
21,-2,-40
36,10,-4
58,37,3
66,34,10
71,26,30
46,20,36
7,3,17
0,-4,14
7,-15,4
-4,-11,2
5,-6,3
25,17,-6
39,22,-23
52,27,-29
61,42,-12
47,45,8
32,42,27
12,60,25
-2,10,20
-1,-16,5
3,-28,-12
20,-17,-18
29,-3,-21
40,7,-3
47,24,13
52,32,24
46,49,44
24,41,41
3,5,23
-19,-8,23
-35,-7,20
-29,-10,12
-15,5,-6
-9,24,-18
-5,40,-21
-2,55,2
14,46,27
31,23,39
4,-5,38
-31,-42,32
-55,-60,20
-52,-45,7
-30,-34,-5
5,-43,-9
23,-41,-10
22,-16,-4
25,-4,-1
29,-9,13
27,-12,22
5,-17,30
7,-18,35
5,-37,28
9,-26,28
17,-20,12
25,-10,-1
36,11,-5
58,13,-38
62,8,8
25,3,24
3,-23,35
-17,-49,44
-38,-65,29
-52,-47,7
-19,-31,-29
14,-12,-19
29,4,-9
7,11,12
4,24,39
2,30,43
3,10,52
5,-14,58
-4,-25,53
-1,-31,26
-7,-36,3
-3,-33,-16
30,-16,-18
45,18,-13
51,48,3
45,52,18
39,46,28
17,35,20
-8,1,18
-10,-15,2
-14,-21,-27
-8,-30,-22
1,-30,-27
2,-13,-47
21,5,-57
39,20,-36
42,14,-9
34,0,20
15,-3,18
-4,-22,5
-14,-35,-1
-14,-27,-3
-12,-28,-8
14,-21,-7
32,3,-16
52,9,-24
61,16,-16
64,16,-4
44,-5,0
14,-22,-7
-3,-36,-7
-14,-30,1
6,-24,4
19,-2,-18
39,-9,-27
39,-20,-15
42,-19,12
53,-18,30
29,-57,18
10,-80,13
-17,-96,8
-21,-66,-19
14,-32,-25
36,-7,-15
51,-6,-25
52,7,-17
42,11,5
33,-1,8
18,-54,20
-17,-91,10
-45,-115,-7
-59,-105,-27
-46,-71,-45
-6,-20,-58
21,22,-33
39,23,-15
30,27,5
33,10,23
24,-10,31
-9,-33,19
-27,-49,10
-18,-47,10
8,-49,-14
13,-48,-39
16,-27,-41
27,4,-35
36,24,-15
33,44,7
29,38,6
28,7,23
10,-12,37
-12,-46,51
-17,-58,43
-17,-54,20
4,-34,-8
16,-9,4
36,-1,-2
30,-2,-9
28,18,-6
14,9,-6
7,-20,-4
5,-45,2
1,-52,-6
-1,-39,-15
13,-20,-11
27,10,-13
38,29,4
53,31,17
48,12,24
33,5,30
17,-13,34
-13,-43,11
-15,-45,-2
-13,-38,-5
-11,-22,-6
-1,12,1
24,18,-12
36,19,-12
31,30,-1
28,36,24
31,34,32
7,10,35
-5,-9,25
-8,-23,7
-9,-24,-4
-8,-11,-6
4,2,-2
21,8,3
45,40,5
59,66,15
49,55,25
31,28,32
20,-3,32
10,-39,31
1,-69,16
5,-84,2
6,-55,-9
9,-28,-23
28,-20,-36
35,-18,-28
33,-12,-10
25,-1,-1
21,4,9
15,17,25
-4,10,26
-19,1,30
-40,11,19
-36,15,14
-18,14,-1
0,23,-21
22,33,-5
37,33,21
38,31,38
31,31,40
25,36,16
13,10,3
-9,2,11
-30,-15,0
-12,-14,-8
1,2,-22
12,16,-34
15,34,-37
10,33,9
25,21,34
9,-12,31
-3,-30,14
-9,-20,3
-2,-7,-4
3,4,-4
1,5,-11
22,19,-9
33,46,-11
51,60,-6
44,63,-1
34,42,15
13,25,30
4,13,37
-5,1,32
-24,-2,21
-16,5,3
-19,-3,-7
3,17,8
34,37,1
48,38,11
40,38,15
50,33,11
37,28,26
14,24,37
-28,4,40
-66,-18,36
-65,-37,16
-54,-44,-12
-36,-34,-30
-5,21,-25
1,55,3
15,52,26
26,46,27
25,31,30
5,-2,40
-30,-29,34
-45,-48,9
-45,-59,-7
-31,-23,-8
-1,12,-11
27,30,-5
38,34,1
51,31,3
64,32,19
61,26,26
39,5,30
9,-4,40
-11,-14,27
-16,-15,10
-4,-19,1
5,16,-30
42,25,-39
50,22,-30
39,31,-16
0,9,16
-37,-8,36
-42,-16,40
-29,-20,28
-38,-16,17
-50,-9,-3
-45,-3,-4
3,30,-7
33,52,-7
49,50,6
34,41,7
24,36,-1
15,15,-1
-8,3,20
-24,17,21
-19,39,18
-10,72,11
1,90,-2
8,115,9
6,143,56
-1,139,77
-32,116,84
-63,94,103
-94,68,133
-135,30,134
-169,-9,99
-176,-55,86
-184,-88,76
-180,-97,67
-150,-91,54
-115,-87,50
-81,-97,41
-49,-104,12
-37,-114,-29
-11,-128,-52
1,-160,-60
-11,-180,-83
-7,-166,-98
12,-141,-114
35,-131,-112
67,-120,-107
96,-88,-93
106,-60,-74
93,-35,-53
81,-21,-41
78,-28,-40
65,-41,-40
48,-32,-38
44,2,-26
46,36,-16
45,47,-17
68,76,-28
96,90,-38
96,84,-33
68,60,0
22,34,13
6,20,2
8,3,-11
6,10,-34
8,20,-34
28,34,-14
60,48,-21
80,71,-15
96,82,8
73,78,17
47,76,33
43,66,53
25,-7,44
10,-35,12
9,-53,-15
11,-37,-19
18,-15,-21
33,16,-30
48,47,-33
49,46,3
31,36,1
25,18,0
12,-4,-2
-6,-3,-5
-11,-5,-5
-17,-13,-15
-19,6,-24
3,30,-24
5,47,-4
4,58,-8
13,61,-10
21,53,-7
20,18,5
-8,-8,14
-36,-20,11
-50,-19,-2
-32,-20,-10
-15,-23,-11
9,-6,-8
40,38,-20
71,69,-12
78,77,18
65,56,23
25,41,28
-8,25,38
-19,7,51
-31,-8,30
-34,-21,-1
-36,-30,2
-18,-21,-19
5,6,-32
25,16,-15
33,16,-7
21,17,4
1,22,26
-12,-11,26
-21,-14,19
-16,2,13
-12,10,10
-5,11,-1
1,20,-5
11,45,23
10,50,36
-1,24,28
-9,3,17
-17,-5,7
-33,-19,23
-8,-46,17
-7,-41,-7
-11,-27,-24
9,-13,-27
28,13,-29
11,11,-12
3,11,17
-14,-2,36
-25,-25,34
-33,-21,28
-32,-30,30
-40,-56,19
-44,-60,7
-25,-49,-4
18,-5,-8
35,44,5
29,51,10
16,56,13
8,56,3
12,44,15
-22,12,16
-39,-8,15
-54,-15,6
-62,-3,-5
-50,12,-10
-28,31,1
-2,43,11
14,43,12
12,48,14
11,52,18
9,43,21
9,38,25
5,23,39
-2,-9,17
-24,0,1
-24,10,-4
-8,22,-18
13,25,-36
33,23,-48
42,19,-48
32,13,-25
9,-5,-8
-16,-18,9
-13,-31,1
5,-28,-13
7,-28,-20
8,-28,-34
24,-13,-37
47,22,-29
63,40,-9
54,27,-7
51,9,-1
21,-21,4
-1,-43,-11
-24,-54,-36
-16,-48,-43
-6,-43,-44
48,-12,-63
62,-1,-54
64,-4,-34
53,-1,-13
34,3,0
23,-15,-5
8,-39,-11
-16,-47,-15
-28,-37,-17
-25,-30,-11
-18,-19,-20
2,-12,-37
26,-5,-52
30,23,-38
27,4,-35
22,-6,-27
11,-2,-11
-11,-13,13
-40,-28,28
-42,-42,25
-42,-38,-6
-5,18,-10
26,51,1
24,56,10
21,69,17
16,70,27
2,53,16
-9,20,3
-22,-12,-2
-28,-28,-14
-33,-36,-23
-30,-40,-20
-12,-31,-13
11,8,-20
33,36,-23
37,38,-6
27,35,19
22,42,35
7,37,26
-21,34,18
-34,37,-5
-37,6,-31
-11,16,-28
10,33,-25
42,35,-13
35,23,2
37,19,25
26,15,25
-11,10,20
-33,-5,11
-25,-15,-6
-25,-6,-30
-24,12,-38
-13,14,-27
10,27,-19
13,70,-6
19,70,3
27,45,18
13,17,39
-17,-11,43
-39,-31,19
-44,-19,-3
-54,-16,-5
-27,1,-18
-5,35,-25
1,62,-33
1,54,-45
0,30,-42
12,20,-17
2,5,7
-26,-1,11
-42,-16,10
-39,-20,11
-29,-17,13
-15,-16,8
3,10,-12
15,23,-10
5,25,0
7,31,10
15,28,13
8,13,22
-19,-4,22
-36,-11,-2
-25,-16,-8
-21,8,-9
2,33,-8
39,51,-7
46,51,-3
44,37,15
42,26,22
34,31,26
17,26,29
-9,9,35
-20,3,37
-16,-20,28
-34,-40,14
-17,-25,-6
8,0,-23
28,4,-4
35,5,17
40,-5,35
46,-24,35
15,-28,43
-17,-28,43
-22,-25,21
-31,-28,-1
-34,-30,-21
-16,-15,-31
0,8,-33
9,16,-30
17,28,-14
20,34,-6
2,23,6
-19,8,3
-24,-19,16
-22,-34,6
-23,-12,-4
-16,-8,-7
1,-16,-8
39,-1,-7
59,16,-2
54,31,-1
33,47,6
24,43,23
2,-7,16
-19,-19,7
-21,-9,-21
-5,8,-28
5,18,-24
7,26,-35
-5,33,-18
1,48,-9
31,51,15
44,50,36
28,41,55
-15,12,65
-39,-10,65
-41,-14,66
-37,-13,49
-28,3,32
-5,24,3
10,60,0
28,81,3
31,82,29
23,69,46
13,61,55
-16,47,58
-44,17,57
-50,-2,40
-57,-16,8
-61,-2,-25
-59,3,-45
-22,1,-19
-11,7,-26
12,8,-11
9,0,15
4,-4,16
-8,-30,12
-25,-44,11
-41,-44,-3
-31,-34,-6
-8,-14,-4
14,11,6
25,26,-3
9,34,3
2,35,23
10,34,41
1,18,34
-24,-20,19
-32,-40,-2
-16,-32,-6
4,-8,-6
21,-13,-4
26,19,-7
44,41,-12
60,45,0
55,37,4
40,30,5
11,29,14
-22,5,19
-31,-15,10
-24,-29,3
-12,-27,-3
-7,-14,-19
2,-5,-29
9,8,-18
20,23,-17
18,32,-7
3,41,21
-2,29,42
-16,13,51
-37,-14,50
-39,-35,32
-28,-22,-1
-25,-2,-10
14,19,-9
42,48,4
41,62,14
28,65,26
34,72,37
33,68,33
33,45,37
13,45,39
-13,54,35
-23,74,38
-40,101,57
-42,115,61
-48,129,86
-59,124,108
-91,101,128
-120,59,151
-146,31,143
-174,-32,116
-179,-64,96
-154,-85,62
-109,-83,34
-49,-84,5
-4,-93,-16
-2,-129,-48
5,-144,-49
-2,-150,-45
-4,-159,-43
4,-169,-49
14,-153,-62
15,-130,-82
10,-113,-103
47,-58,-95
71,-10,-59
88,27,-45
93,51,-40
82,81,-27
71,81,-13
47,63,2
16,39,-18
6,26,-21
1,29,-17
12,60,-18
36,87,-23
60,103,-37
67,104,-10
53,92,-3
49,78,-7
21,75,-17
-7,59,-8
-8,33,6
3,19,-2
9,25,-27
27,44,-35
58,64,-33
64,62,-20
51,75,9
45,60,28
27,33,42
7,-1,50
-1,-26,29
-1,-40,15
-7,-38,20
6,-15,18
42,26,13
51,57,-5
54,69,-7
35,50,8
9,16,26
-10,-8,13
-32,-17,2
-17,-27,-5
5,-29,-13
10,-15,-13
35,10,7
56,36,27
51,30,24
43,19,20
42,18,32
20,19,35
-29,-10,37
-25,-30,25
-13,-22,7
-7,-11,2
-3,2,10
14,16,1
35,48,-4
42,58,-2
45,41,15
42,8,23
24,5,31
4,8,23
-2,-6,12
-6,-11,6
-17,-1,3
-8,24,-10
25,34,-19
53,43,-16
48,53,-6
40,44,14
39,41,41
23,29,63
-3,5,40
-37,-17,14
-54,-8,7
-37,2,0
-22,3,-17
-8,31,-4
2,51,3
6,57,6
18,58,-1
29,41,3
27,19,9
16,2,21
0,-15,33
-28,-33,20
-24,-28,8
-17,-18,8
-18,-25,-6
-6,-16,-19
19,0,-18
13,30,-5
14,46,8
-4,30,21
-45,3,30
-46,-12,31
-43,-7,30
-34,-3,26
-31,20,21
-4,46,20
7,51,17
7,45,25
8,43,33
14,38,57
-9,8,60
-22,-20,47
-37,-31,38
-39,-37,19
-27,-31,12
-3,-15,25
12,24,23
21,52,29
10,65,30
-1,51,46
-5,37,38
-17,-2,24
-28,-25,10
-34,-29,-13
-28,-10,-32
-14,3,-41
2,31,-29
31,52,-6
48,69,5
41,87,19
46,91,31
27,56,35
1,16,28
-23,-6,37
-15,-12,28
2,-12,4
-6,-14,-12
-11,1,-21
-1,33,-25
16,58,-33
31,75,-34
56,75,-6
52,69,17
34,38,18
7,18,24
-14,22,21
-20,19,6
-6,13,-1
13,33,-29
33,37,-32
45,32,-29
54,35,-24
55,49,-16
52,50,-11
-2,34,7
-26,4,31
-27,-27,13
-25,-37,-6
-14,-13,-11
21,16,-15
42,41,11
55,44,30
35,39,26
18,25,23
-3,1,33
-26,-41,18
-33,-68,12
-32,-66,9
-20,-45,-3
-14,-19,-13
-3,2,-7
22,22,-8
50,33,1
61,32,11
54,34,35
32,22,40
-6,-9,19
-11,-4,-3
3,17,-19
5,27,-24
10,46,2
29,69,13
43,62,6
33,47,17
14,23,45
3,-4,62
-25,-35,36
-37,-33,22
-20,-4,9
-13,14,2
6,15,-8
23,31,-9
38,32,-7
45,59,-4
48,51,10
32,24,16
10,-8,13
-8,-28,23
-9,-34,19
0,-24,13
21,-8,18
28,27,9
29,38,-11
31,48,-14
27,64,-2
24,64,15
10,29,32
-19,-28,40
-15,-18,32
-3,-10,22
-8,4,8
1,17,35
28,48,48
38,62,51
43,58,54
27,29,56
-5,-6,30
-24,-20,14
-40,-17,11
-44,-13,-2
2,-6,-9
30,10,-9
35,28,-21
55,34,-30
72,58,-12
64,73,13
52,65,20
42,57,26
17,31,33
-4,-1,11
7,-18,7
-25,-19,3
-32,4,-14
5,34,-27
34,53,-23
50,54,-8
49,49,12
41,42,31
40,41,30
28,47,35
13,35,31
-7,17,40
-20,-9,22
-33,-9,13
-11,-8,18
5,-7,19
26,12,18
61,37,17
86,43,6
88,47,0
69,45,23
63,52,37
48,34,41
68,1,29
22,-14,22
-3,-25,27
-15,-12,36
-23,6,25
-29,-4,7
-23,-10,-8
-103,-7,-12
-32,-5,-2
-2,44,7
5,66,9
8,65,19
12,58,30
22,52,33
13,42,35
-14,21,37
-25,11,36
24,17,-28
12,-1,-27
-10,-5,-17
-13,6,-13
3,20,-31
11,71,-26
17,90,-1
7,105,31
26,104,52
37,76,58
22,41,42
12,11,34
3,17,11
-2,14,0
-9,28,5
1,34,2
16,29,-7
34,46,22
42,71,28
29,54,32
11,11,42
-19,-12,48
-48,-41,38
-48,-45,11
-21,-36,-15
-11,-39,-24
-5,-38,-20
14,-13,-8
34,35,-5
33,56,3
19,49,19
19,44,18
18,35,24
21,29,22
15,15,35
-3,8,40
-14,-3,32
-13,-9,2
-11,3,-15
-2,13,0
15,23,12
22,41,11
49,40,20
32,32,44
23,42,45
2,45,43
-11,23,20
-6,-3,18
6,-19,19
11,-25,9
21,-16,4
22,4,-11
25,8,-20
22,25,-17
20,37,-13
18,41,-10
17,44,-6
13,70,89
-24,119,67
-15,132,65
1,132,72
-5,134,78
-15,136,91
1,127,101
8,129,138
-46,103,161
-89,49,166
-126,0,147
-157,-31,125
-179,-56,109
-191,-88,97
-185,-92,66
-134,-82,37
-63,-73,10
-6,-56,-27
17,-111,-34
28,-135,-40
15,-167,-52
-10,-187,-68
-5,-176,-74
9,-146,-73
49,-101,-77
77,-51,-74
109,-30,-63
138,-11,-52
136,-1,-31
112,5,-20
92,12,-14
72,23,-16
60,27,-16
50,34,-21
44,29,-14
22,30,-13
23,30,-22
47,49,-25
72,62,-28
79,76,-21
56,88,-13
48,76,-9
61,66,0
64,59,4
45,47,15
14,29,27
-4,22,35
-8,20,21
3,46,12
6,65,14
7,70,13
20,62,6
48,71,3
62,84,0
56,100,12
48,87,8
46,55,23
31,32,34
27,10,35
16,-10,19
0,-7,8
3,-14,-7
11,-26,-20
10,-3,-17
6,19,9
11,33,8
13,24,20
-8,16,25
-28,6,25
-26,-8,20
-12,-2,9
1,5,-3
-2,11,-15
-1,13,-12
19,20,6
37,33,26
43,36,14
49,40,7
32,34,19
3,15,34
-6,-8,24
5,-4,10
5,-6,-7
6,-2,-11
35,32,6
58,36,3
43,9,23
14,-14,27
-17,-7,22
-21,-8,14
-16,-25,-9
-11,-28,-29
8,-4,-40
20,16,-44
42,23,-44
50,19,-33
33,29,-9
8,18,9
-14,-8,3
-23,-27,-6
-35,-15,-10
-29,5,-5
-31,0,-6
-31,-16,-11
-19,-4,-22
8,14,2
10,18,4
17,22,18
16,14,41
-3,6,42
-21,6,43
-42,-9,38
-40,-23,16
-37,-22,10
-39,14,0
-10,26,-19
19,12,-21
18,15,-12
16,28,-10
22,26,-4
15,18,11
-4,-3,11
-5,-24,6
-11,-16,7
-14,0,-2
-7,8,-7
20,21,5
43,15,19
41,24,24
42,17,35
15,3,32
-11,-23,24
-22,-39,20
-40,-35,18
-56,-30,5
-56,-13,4
-39,2,0
11,13,1
24,27,25
8,45,47
4,47,62
29,52,65
40,50,56
17,31,40
-14,8,11
-15,-5,-24
-15,-9,-30
-5,24,-23
17,65,-28
31,73,-3
36,56,11
50,43,18
53,33,10
32,14,-2
9,-7,-18
-11,-27,-41
4,-42,-45
18,-41,-65
29,-11,-65
37,13,-53
48,30,-36
49,35,-27
57,9,-21
55,-7,-6
45,-13,1
27,-12,13
10,-19,7
9,-13,-14
1,4,-12
-19,10,-13
-10,21,-25
19,32,-32
54,53,-39
72,51,-39
77,48,-37
63,31,-18
46,32,-13
37,16,7
18,-3,10
5,-9,2
-5,-17,3
-2,-21,-7
6,-7,-23
10,2,-24
16,17,-36
29,40,-54
34,64,-39
25,59,-11
26,49,10
30,36,27
31,28,33
12,6,33
-12,-13,3
-28,-33,-14
-34,-41,-5
-35,-51,-1
-24,-12,-11
-28,-26,-20
-6,-21,-16
28,6,-16
45,33,-24
37,33,-24
24,27,-7
18,26,-1
8,17,-1
-8,-17,15
-25,-43,30
-34,-45,17
-32,-35,-1
-14,-12,-6
12,18,-10
29,37,-16
32,40,-16
7,33,-12
-1,29,5
-4,8,9
-29,-16,17
-57,-18,28
-47,-11,20
-27,-10,14
-20,8,3
-2,23,-11
16,51,-2
12,56,17
8,49,36
-2,24,18
-29,6,21
-25,4,31
-12,16,7
-4,10,-7
37,41,-15
57,67,-14
49,62,-8
37,52,4
12,23,27
-22,0,24
-39,-12,11
-36,-26,-8
-30,-22,-13
-23,-19,-12
-5,3,-29
10,27,-17
24,41,6
23,46,8
0,38,0
-26,3,27
-44,-30,38
-26,-38,27
-13,-43,20
-35,-29,22
-28,-12,7
3,10,-18
32,24,-45
44,23,-52
55,26,-31
54,28,-16
35,18,0
-12,-19,0
-29,-42,10
-35,-43,3
-37,-54,-6
-34,-43,-3
-10,-6,1
3,29,-11
19,36,-24
33,29,-1
32,36,24
20,27,33
0,12,31
-20,-5,35
-16,-29,27
-16,-24,19
-32,-9,-4
-20,19,-13
4,25,1
13,28,19
2,39,39
-14,41,51
-29,24,64
-31,16,65
-56,23,35
-64,39,22
-64,44,15
-31,58,13
0,89,7
4,117,35
-4,145,52
-19,141,62
-35,124,69
-42,107,86
-72,61,103
-136,18,99
-161,-30,88
-163,-60,83
-172,-59,87
-178,-60,76
-172,-62,77
-141,-60,74
-107,-58,66
-78,-57,49
-43,-68,30
-6,-104,3
9,-135,-14
1,-168,-31
-18,-200,-55
-25,-209,-74
-21,-198,-100
-18,-183,-106
8,-166,-129
42,-139,-136
64,-112,-129
84,-108,-113
92,-70,-87
97,-31,-55
102,1,-47
111,19,-32
105,19,-16
85,13,-23
71,10,-25
51,5,-34
44,23,-23
62,48,-15
65,49,-27
63,60,-23
81,94,-5
85,105,3
95,121,12
95,126,5
-87,-33,5
-115,-42,-1
-119,-43,-43
-97,-36,-47
-45,-9,-28
-7,14,-8
12,16,2
19,5,6
14,2,15
7,3,10
-11,-20,-3
-24,-45,-18
-26,-54,-29
-23,-44,-32
-1,-22,-44
48,-3,-70
79,26,-50
55,34,-32
34,21,-17
15,11,6
-2,9,8
-14,-1,-22
-24,-17,-42
-26,-18,-61
-11,11,-66
14,34,-39
19,65,-20
17,57,3
12,43,-9
-4,34,-16
-29,-1,-8
-38,-16,-4
-31,-17,-10
-23,-8,-18
1,4,-21
24,14,-12
39,19,2
45,21,9
33,16,19
-12,-6,25
